hotelName,url,coordinates,score,description,city,longitude,latitude
gite casanou,https://www.booking.com/hotel/fr/gite-casanou.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.36569805,48.088167950026"," 9,5 ","Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le gite casanou est situé à Colmar, à seulement 1,9 km de la collégiale Saint-Martin. ",Colmar,7.36569805,48.088167950026
Les Appartements Saint-Martin,https://www.booking.com/hotel/fr/les-appartements-saint-martin.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.3570767233482,48.0772750350199"," 9,7 ","Offrant une vue sur la ville, cet appartement dispose d'une terrasse et d'une connexion Wi-Fi gratuite. ",Colmar,7.3570767233482,48.0772750350199
Carpe Diem Home - Au pied de la Cathédrale,https://www.booking.com/hotel/fr/carpe-diem-home.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.749161,48.582077"," 9,6 ","Proposant des hébergements avec une cuisine, le Carpe Diem Home est installé à 1 minute à pied de la cathédrale de Strasbourg et à 700 mètres du quartier de la Petite France. ",Strasbourg,7.749161,48.582077
La Maison du Batelier,https://www.booking.com/hotel/fr/les-bateliers-colmar.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.358061,48.073327"," 9,5 ","Situé dans le centre de Colmar, à proximité de la collégiale Saint-Martin et de la petite Venise, l'établissement La Maison du Batelier propose une connexion Wi-Fi gratuite, la climatisation et des...",Colmar,7.358061,48.073327
Cig'HOME - The Old Tanner ***,https://www.booking.com/hotel/fr/the-old-tanner.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.3592626,48.0753296"," 9,6 ","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Cig'HOME - The Old Tanner *** propose un hébergement à Colmar, à seulement 1,7 km de la collégiale Saint-Martin. ",Colmar,7.3592626,48.0753296
"Appartement avec terrasse ""MUSSLIN""",https://www.booking.com/hotel/fr/appartement-quot-musslin-quot.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.35522133495294,48.0784797370458"," 9,7 ","Offrant une vue sur la ville, l'Appartement avec terrasse ""MUSSLIN"" propose un hébergement doté d’une terrasse et d’une bouilloire à environ 500 mètres de la Maison des Têtes. ",Colmar,7.35522133495294,48.0784797370458
Gîte de l'Ange,https://www.booking.com/hotel/fr/gite-de-l-39-ange.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.36037213355303,48.0785146289916"," 9,4 ","Situé dans le centre de Colmar, à proximité de la collégiale Saint-Martin et de l'église dominicaine, le Gîte de l'Ange propose une connexion Wi-Fi gratuite, la climatisation et des équipements...",Colmar,7.36037213355303,48.0785146289916
Gite Moka45 Centre historique,https://www.booking.com/hotel/fr/gite45colmar.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.35755340000003,48.0748218"," 9,6 ","Situé à Colmar, le Gite Moka45 Centre historique propose un appartement et une connexion Wi-Fi gratuite dans l'ensemble de son enceinte, à 200 mètres de la collégiale Saint-Martin et à 400 mètres de...",Colmar,7.35755340000003,48.0748218
"Appartement duplex climatisé avec terrasse ""HANSI""",https://www.booking.com/hotel/fr/appartement-quot-schongauer-quot.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.3553617,48.0784827"," 9,4 ","Situé dans le centre de Colmar, à moins de 500 mètres de la Maison des Têtes et à moins de 1 km de la collégiale Saint-Martin, l'Appartement duplex climatisé avec terrasse ""HANSI"" propose des...",Colmar,7.3553617,48.0784827
Klipfel Little Venice,https://www.booking.com/hotel/fr/residence-bartholdi.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.35671867004476,48.071589984116"," 9,6 ",Le Klipfel Little Venice est un hébergement indépendant situé à Colmar. Vous y bénéficierez gratuitement d’une connexion Wi-Fi. ,Colmar,7.35671867004476,48.071589984116
L'Ours de Colmar bis,https://www.booking.com/hotel/fr/ours-04.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.36353350000002,48.0768199"," 9,5 ","Situé à Colmar, à 1,2 km de la collégiale Saint-Martin, l'hébergement L'Ours de Colmar bis dispose de la climatisation et d'une connexion Wi-Fi gratuite. ",Colmar,7.36353350000002,48.0768199
Gîte Misha,https://www.booking.com/hotel/fr/gite-misha.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.363190691384,48.07893155753"," 9,4 ","Situé à Colmar, à moins de 1 km de la collégiale Saint-Martin, le Gîte Misha propose un hébergement avec un salon commun, une connexion Wi-Fi gratuite et une cuisine commune. ",Colmar,7.363190691384,48.07893155753
Villa Élyane,https://www.booking.com/hotel/fr/villa-elyane.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.34875850379467,48.0701557680587"," 9,4 ","Construite en 1920, la Villa Elyane se trouve dans le centre de Colmar, à seulement 300 mètres de la gare de Colmar. Un service de prêt de vélos et un sauna pour se détendre sont disponibles sur...",Colmar,7.34875850379467,48.0701557680587
"Hello Colmar, Duplex Cathedrale, historic center",https://www.booking.com/hotel/fr/hello-colmar-duplex-cathedrale-historic-center.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.3577883,48.0780542"," 9,4 ","Installé à Colmar, à 200 mètres de la collégiale Saint-Martin, le Hello Colmar, Duplex Cathedrale, historic center propose un hébergement avec une connexion Wi-Fi gratuite. ",Colmar,7.3577883,48.0780542
Quai 17 Maison d'hôtes,https://www.booking.com/hotel/fr/quai-17-maison-d-39-hotes.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.74954222142696,48.5787184157013"," 9,7 ","Le Quai 17 se trouve à 6 km du parc du château de Pourtales. Située à Strasbourg, la Maison d'hôtes propose une connexion Wi-Fi gratuite, un service d'enregistrement et de départ rapides ainsi qu'un...",Strasbourg,7.74954222142696,48.5787184157013
LIFE RENAISSANCE - New Concept - Place Kléber,https://www.booking.com/hotel/fr/life-renaissance-new-concept.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.7451612520963,48.5837294780635"," 9,4 ",Le LIFE RENAISSANCE - New Concept - Place Kléber est situé à Strasbourg. Ses studios et appartements climatisés sont dotés d'une connexion Wi-Fi gratuite. ,Strasbourg,7.7451612520963,48.5837294780635
L'Atelier,https://www.booking.com/hotel/fr/l-39-atelier-strasbourg.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.74012498557568,48.5823061542809"," 9,5 ","Situé à 200 mètres de la Petite France à Strasbourg, L'Atelier propose un appartement doté d'une terrasse et d’un jardin avec terrasse. La cathédrale de Strasbourg vous attend à 700 mètres. ",Strasbourg,7.74012498557568,48.5823061542809
L'Appart du Quai avec Terrasse,https://www.booking.com/hotel/fr/l-39-appart-du-quai.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.74724261349184,48.5867964578866"," 9,7 ","Situé dans le centre-ville de Strasbourg, dans le quartier de la Petite France, à proximité du marché de Noël, L'Appart du Quai avec Terrasse dispose d'une terrasse, d'une connexion Wi-Fi gratuite et...",Strasbourg,7.74724261349184,48.5867964578866
LE LOFT 67,https://www.booking.com/hotel/fr/le-loft-67-strasbourg.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.74376140000004,48.5867365"," 9,6 ","Situé dans le centre de Strasbourg, à moins de 1,6 km de la cathédrale et à 2 km de l'église Saint-Paul, l'hébergement LE LOFT 67 offre une vue sur la ville. ",Strasbourg,7.74376140000004,48.5867365
Le Carré d'or - Appartement avec vue Cathédrale,https://www.booking.com/hotel/fr/golden-square-strasbourg.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=7&hpos=7&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.749500942957,48.58286106196"," 9,9 ","Situé dans le centre-ville de Strasbourg, à 300 mètres du marché de Noël et à 1,2 km de la cathédrale, Le Carré d’or - Appartement avec vue Cathédrale bénéficie d’une connexion Wi-Fi gratuite, d’un...",Strasbourg,7.749500942957,48.58286106196
"LE NID DE L'ILL, Magnifique Duplex Cosy Petite France",https://www.booking.com/hotel/fr/le-nid-de-l-39-ill-magnifique-duplex-petite-france.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.73936000000003,48.581173"," 9,5 ","Situé dans un quartier central de Strasbourg, le NID DE L'ILL, Magnifique Duplex Cosy Petite France propose un hébergement avec vue sur la ville, à seulement 1,7 km de la Petite France et à 2,4 km du...",Strasbourg,7.73936000000003,48.581173
Hotel Cour du Corbeau Strasbourg - MGallery,https://www.booking.com/hotel/fr/cour-du-corbeau.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.7515572309494,48.5793488113619"," 9,2 ","L’Hotel Cour du Corbeau Strasbourg - MGallery vous accueille au cœur de Strasbourg, dans un bâtiment rénové du XVIe siècle. ",Strasbourg,7.7515572309494,48.5793488113619
Maison d'hôtes de coeur et d'exception - Du coté de chez Anne,https://www.booking.com/hotel/fr/du-cota-c-de-chez-anne.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.78494670987129,48.5958587400085"," 9,6 ","Situé à 1,2 km du parc de L'orangerie, dans une maison typiquement alsacienne, l'établissement Du côté de chez Anne dispose d'un jardin et d'une terrasse meublée et élégante. ",Strasbourg,7.78494670987129,48.5958587400085
Hôtel & Spa Le Bouclier D'or,https://www.booking.com/hotel/fr/le-bouclier-d-or.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.74373322725296,48.5805297284509"," 9,2 ","L'Hôtel & Spa Le Bouclier d'Or se situe dans le quartier historique de la Petite France, dans un bâtiment du XVIème siècle, à 5 minutes à pied de la cathédrale Notre-Dame de Strasbourg. ",Strasbourg,7.74373322725296,48.5805297284509
Cosy Corner,https://www.booking.com/hotel/fr/cosy-corner.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.36855001812125,48.0719878675145"," 9,4 ","Bénéficiant d'une vue sur le jardin, le Cosy Corner propose un hébergement avec un balcon et une bouilloire, à environ 2 km de la collégiale Saint-Martin. ",Colmar,7.36855001812125,48.0719878675145
L'Ours de Colmar - Appartements en centre ville,https://www.booking.com/hotel/fr/l-39-ours-de-colmar.fr.html?label=gen173nr-1FCAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaBWIAQGYAQ24ARjIAQ3YAQHoAQH4AQOIAgGoAgS4As2Ty4oGwAIB0gIkYWU2YzQ5MTEtNTZjZC00NTM4LTg2NWEtYzcwNmJkMjAwMGQ52AIF4AIB&sid=fe0aa1187370c4a2e4feb25622a9592e&dest_id=-1421049&dest_type=city&group_adults=2&group_children=0&hapos=25&hpos=25&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=3e7a3766d41a00b8&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.36235959325404,48.0781289737822"," 9,3 ","Situé à Colmar, l'établissement l'Ours de Colmar propose une connexion Wi-Fi gratuite dans l'ensemble de son enceinte, à 300 mètres de la collégiale Saint-Martin et à 500 mètres de la maison des...",Colmar,7.36235959325404,48.0781289737822
Hotel Kieffer,https://www.booking.com/hotel/fr/restaurant-kieffer.fr.html?label=gen173nr-1FCAQoggJCIHNlYXJjaF9jaGF0ZWF1ZHVoYXV0a29lbmlnc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGFjM2I5Y2ZjLTAxYWMtNDIxZi1hYjgwLTU4N2NiNmM2NjlhNdgCBeACAQ&sid=4345403c214f3226ed7883f903b99c86&dest_type=latlong&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1632815565&srpvid=9a2f37663cdb0033&ucfs=1&from=searchresults;highlight_room=;from_sr_card=1#hotelTmpl,"7.43345888582758,48.3638867496874"," 9,3 ","Situé sur la route des vins d'Alsace, l'Hôtel Kieffer propose des chambres dotées d'une connexion Wi-Fi gratuite et d'une télévision à écran plat. ",ChateauduHautKoenigsbourg,7.43345888582758,48.3638867496874
Bel appartement,https://www.booking.com/hotel/fr/bel-appartement-strasbourg.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.715469,48.597625"," 9,7 ","Situé à Strasbourg, à 4,2 km de l'église Saint-Paul et à 5 km de la Petite France, le Bel appartement dispose d'une terrasse et de la climatisation. ",Strasbourg,7.715469,48.597625
Appartement L'Ill au Sable,https://www.booking.com/hotel/fr/appartement-l-39-ill-au-sable.fr.html?label=gen173nr-1FCAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGgViAEBmAENuAEYyAEN2AEB6AEB-AEDiAIBqAIEuALNk8uKBsACAdICJGVmOWYyNmE3LTQzY2MtNDIwMC05NzRiLWNkYTExM2IwMDRhNdgCBeACAQ&sid=0814049feddad2ef840cc7132b02d96d&dest_id=-1471697&dest_type=city&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&sr_order=bayesian_review_score&srepoch=1632815565&srpvid=1f7e37669685017c&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,"7.75305828005366,48.5809517351414"," 9,5 ","Occupant un bâtiment du XIXe siècle à Strasbourg, l'Appartement L'Ill au Sable dispose d'une connexion Wi-Fi gratuite et se trouve à 400 mètres de la cathédrale de la ville. ",Strasbourg,7.75305828005366,48.5809517351414
